sex,age_group,education_level,employment_status,count
Mµnd,16-19 σr,H90 Uoplyst mv.,L°nmodtagere u.n.a.,55
Mµnd,16-19 σr,H90 Uoplyst mv.,Arbejdsl°se,17
Mµnd,16-19 σr,H90 Uoplyst mv.,St°ttet beskµftigelse uden l°n,0
Mµnd,16-19 σr,H90 Uoplyst mv.,Feriedagpenge,0
Mµnd,16-19 σr,H90 Uoplyst mv.,Vejledning og opkvalificering,5
Mµnd,16-19 σr,H90 Uoplyst mv.,Ledighedsydelse,0
Mµnd,16-19 σr,H90 Uoplyst mv.,B°rnepasningsorlov fra ledighed,0
Mµnd,16-19 σr,H90 Uoplyst mv.,Barselsfravµr fra ledighed,0
Mµnd,16-19 σr,H90 Uoplyst mv.,Sygefravµr fra ledighed,0
Mµnd,16-19 σr,H90 Uoplyst mv.,Kontanthjµlp (passiv)/integrationsydelse,12
Mµnd,16-19 σr,H90 Uoplyst mv.,Revalidering,0
Mµnd,16-19 σr,H90 Uoplyst mv.,Ressourceforl°b,0
Mµnd,16-19 σr,H90 Uoplyst mv.,Jobafklaringsforl°b,0
Mµnd,16-19 σr,H90 Uoplyst mv.,SU-modtagere,4
Mµnd,16-19 σr,H90 Uoplyst mv.,F°rtidspension,5
Mµnd,16-19 σr,H90 Uoplyst mv.,Seniopension,0
Mµnd,16-19 σr,H90 Uoplyst mv.,Tidlig pension,0
Mµnd,16-19 σr,H90 Uoplyst mv.,Efterl°n,0
Mµnd,16-19 σr,H90 Uoplyst mv.,Fleksydelse,0
Mµnd,16-19 σr,H90 Uoplyst mv.,Folkepension,0
Mµnd,16-19 σr,H90 Uoplyst mv.,Anden pension,0
Mµnd,16-19 σr,H90 Uoplyst mv.,Personer under uddannelse (ordinµr),152
Mµnd,16-19 σr,H90 Uoplyst mv.,Kursister,20
Mµnd,16-19 σr,H90 Uoplyst mv.,Produktionsskoleelever,0
Mµnd,16-19 σr,H90 Uoplyst mv.,Udenlandske studerende,27
Mµnd,16-19 σr,H90 Uoplyst mv.,╪vrige uden for arbejdsstyrken,253
Mµnd,20-24 σr,H10 Grundskole,Selvstµndige,870
Mµnd,20-24 σr,H10 Grundskole,Medarbejdende µgtefµller,0
Mµnd,20-24 σr,H10 Grundskole,L°nmodtager med ledelsesarbejde,118
Mµnd,20-24 σr,H10 Grundskole,L°nmodtagere pσ h°jeste niveau,614
Mµnd,20-24 σr,H10 Grundskole,L°nmodtagere pσ mellemniveau,817
Mµnd,20-24 σr,H10 Grundskole,L°nmodtagere pσ grundniveau,20015
Mµnd,20-24 σr,H10 Grundskole,Andre l°nmodtagere,5487
Mµnd,20-24 σr,H10 Grundskole,L°nmodtagere u.n.a.,2990
Mµnd,20-24 σr,H10 Grundskole,Arbejdsl°se,593
Mµnd,20-24 σr,H10 Grundskole,St°ttet beskµftigelse uden l°n,417
Mµnd,20-24 σr,H10 Grundskole,Feriedagpenge,3
Mµnd,20-24 σr,H10 Grundskole,Vejledning og opkvalificering,1099
Mµnd,20-24 σr,H10 Grundskole,Ledighedsydelse,108
Mµnd,20-24 σr,H10 Grundskole,B°rnepasningsorlov fra ledighed,0
Mµnd,20-24 σr,H10 Grundskole,Barselsfravµr fra ledighed,1
Mµnd,20-24 σr,H10 Grundskole,Sygefravµr fra ledighed,198
Mµnd,20-24 σr,H10 Grundskole,Kontanthjµlp (passiv)/integrationsydelse,4426
Mµnd,20-24 σr,H10 Grundskole,Revalidering,0
Mµnd,20-24 σr,H10 Grundskole,Ressourceforl°b,358
Mµnd,20-24 σr,H10 Grundskole,Jobafklaringsforl°b,100
Mµnd,20-24 σr,H10 Grundskole,SU-modtagere,168
Mµnd,20-24 σr,H10 Grundskole,F°rtidspension,2386
Mµnd,20-24 σr,H10 Grundskole,Seniopension,0
Mµnd,20-24 σr,H10 Grundskole,Tidlig pension,0
Mµnd,20-24 σr,H10 Grundskole,Efterl°n,0
Mµnd,20-24 σr,H10 Grundskole,Fleksydelse,0
Mµnd,20-24 σr,H10 Grundskole,Folkepension,0
Mµnd,20-24 σr,H10 Grundskole,Anden pension,0
Mµnd,20-24 σr,H10 Grundskole,Personer under uddannelse (ordinµr),4238
Mµnd,20-24 σr,H10 Grundskole,Kursister,881
Mµnd,20-24 σr,H10 Grundskole,Produktionsskoleelever,0
Mµnd,20-24 σr,H10 Grundskole,Udenlandske studerende,20
Mµnd,20-24 σr,H10 Grundskole,╪vrige uden for arbejdsstyrken,4894
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Selvstµndige,1461
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Medarbejdende µgtefµller,0
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,L°nmodtager med ledelsesarbejde,293
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,L°nmodtagere pσ h°jeste niveau,6730
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,L°nmodtagere pσ mellemniveau,3980
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,L°nmodtagere pσ grundniveau,39856
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Andre l°nmodtagere,10400
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,L°nmodtagere u.n.a.,3143
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Arbejdsl°se,180
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,St°ttet beskµftigelse uden l°n,57
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Feriedagpenge,0
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Vejledning og opkvalificering,84
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Ledighedsydelse,2
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,B°rnepasningsorlov fra ledighed,0
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Barselsfravµr fra ledighed,0
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Sygefravµr fra ledighed,55
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Kontanthjµlp (passiv)/integrationsydelse,559
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Revalidering,0
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Ressourceforl°b,7
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Jobafklaringsforl°b,31
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,SU-modtagere,394
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,F°rtidspension,11
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Seniopension,0
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Tidlig pension,0
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Efterl°n,0
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Fleksydelse,0
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Folkepension,0
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Anden pension,0
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Personer under uddannelse (ordinµr),17161
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Kursister,876
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Produktionsskoleelever,0
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,Udenlandske studerende,567
Mµnd,20-24 σr,H20 Gymnasiale uddannelser,╪vrige uden for arbejdsstyrken,6203
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Selvstµndige,673
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Medarbejdende µgtefµller,0
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,L°nmodtager med ledelsesarbejde,150
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere pσ h°jeste niveau,603
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere pσ mellemniveau,1348
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere pσ grundniveau,16805
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Andre l°nmodtagere,2036
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere u.n.a.,1247
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Arbejdsl°se,753
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,St°ttet beskµftigelse uden l°n,26
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Feriedagpenge,3
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Vejledning og opkvalificering,21
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Ledighedsydelse,2
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,B°rnepasningsorlov fra ledighed,0
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Barselsfravµr fra ledighed,1
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Sygefravµr fra ledighed,165
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Kontanthjµlp (passiv)/integrationsydelse,107
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Revalidering,0
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Ressourceforl°b,11
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Jobafklaringsforl°b,52
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,SU-modtagere,45
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,F°rtidspension,4
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Seniopension,0
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Tidlig pension,0
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Efterl°n,0
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Fleksydelse,0
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Folkepension,0
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Anden pension,0
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Personer under uddannelse (ordinµr),1134
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Kursister,125
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Produktionsskoleelever,0
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,Udenlandske studerende,2
Mµnd,20-24 σr,H30 Erhvervsfaglige uddannelser,╪vrige uden for arbejdsstyrken,1165
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Selvstµndige,5
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Medarbejdende µgtefµller,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtager med ledelsesarbejde,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere pσ h°jeste niveau,2
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere pσ mellemniveau,3
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere pσ grundniveau,23
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Andre l°nmodtagere,11
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere u.n.a.,3
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Arbejdsl°se,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,St°ttet beskµftigelse uden l°n,1
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Feriedagpenge,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Vejledning og opkvalificering,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Ledighedsydelse,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,B°rnepasningsorlov fra ledighed,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Barselsfravµr fra ledighed,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Sygefravµr fra ledighed,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Kontanthjµlp (passiv)/integrationsydelse,2
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Revalidering,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Ressourceforl°b,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Jobafklaringsforl°b,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,SU-modtagere,1
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,F°rtidspension,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Seniopension,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Tidlig pension,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Efterl°n,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Fleksydelse,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Folkepension,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Anden pension,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Personer under uddannelse (ordinµr),40
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Kursister,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Produktionsskoleelever,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,Udenlandske studerende,0
Mµnd,20-24 σr,H35 Adgangsgivende uddannelsesforl°b,╪vrige uden for arbejdsstyrken,5
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Selvstµndige,78
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Medarbejdende µgtefµller,0
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtager med ledelsesarbejde,15
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtagere pσ h°jeste niveau,445
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtagere pσ mellemniveau,524
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtagere pσ grundniveau,1690
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Andre l°nmodtagere,842
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtagere u.n.a.,731
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Arbejdsl°se,224
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",St°ttet beskµftigelse uden l°n,3
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Feriedagpenge,0
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Vejledning og opkvalificering,2
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Ledighedsydelse,0
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",B°rnepasningsorlov fra ledighed,0
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Barselsfravµr fra ledighed,0
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Sygefravµr fra ledighed,14
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Kontanthjµlp (passiv)/integrationsydelse,7
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Revalidering,0
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Ressourceforl°b,0
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Jobafklaringsforl°b,1
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",SU-modtagere,4
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",F°rtidspension,0
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Seniopension,0
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Tidlig pension,0
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Efterl°n,0
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Fleksydelse,0
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Folkepension,0
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Anden pension,0
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Personer under uddannelse (ordinµr),350
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Kursister,17
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Produktionsskoleelever,0
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",Udenlandske studerende,109
Mµnd,20-24 σr,"H40 Korte videregσende uddannelser, KVU",╪vrige uden for arbejdsstyrken,290
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Selvstµndige,23
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Medarbejdende µgtefµller,0
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtager med ledelsesarbejde,13
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere pσ h°jeste niveau,621
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere pσ mellemniveau,283
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere pσ grundniveau,463
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Andre l°nmodtagere,215
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere u.n.a.,250
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Arbejdsl°se,164
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",St°ttet beskµftigelse uden l°n,2
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Feriedagpenge,1
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Vejledning og opkvalificering,2
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Ledighedsydelse,0
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",B°rnepasningsorlov fra ledighed,0
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Barselsfravµr fra ledighed,1
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Sygefravµr fra ledighed,2
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Kontanthjµlp (passiv)/integrationsydelse,2
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Revalidering,0
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Ressourceforl°b,0
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Jobafklaringsforl°b,1
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",SU-modtagere,1
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",F°rtidspension,0
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Seniopension,0
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Tidlig pension,0
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Efterl°n,0
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Fleksydelse,0
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Folkepension,0
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Anden pension,0
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Personer under uddannelse (ordinµr),172
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Kursister,10
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Produktionsskoleelever,0
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",Udenlandske studerende,5
Mµnd,20-24 σr,"H50 Mellemlange videregσende uddannelser, MVU",╪vrige uden for arbejdsstyrken,153
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Selvstµndige,77
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Medarbejdende µgtefµller,0
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",L°nmodtager med ledelsesarbejde,28
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere pσ h°jeste niveau,1966
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere pσ mellemniveau,762
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere pσ grundniveau,2560
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Andre l°nmodtagere,481
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere u.n.a.,747
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Arbejdsl°se,111
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",St°ttet beskµftigelse uden l°n,1
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Feriedagpenge,0
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Vejledning og opkvalificering,0
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Ledighedsydelse,0
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",B°rnepasningsorlov fra ledighed,0
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Barselsfravµr fra ledighed,0
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Sygefravµr fra ledighed,4
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Kontanthjµlp (passiv)/integrationsydelse,2
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Revalidering,0
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Ressourceforl°b,0
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Jobafklaringsforl°b,1
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",SU-modtagere,21
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",F°rtidspension,0
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Seniopension,0
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Tidlig pension,0
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Efterl°n,0
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Fleksydelse,0
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Folkepension,0
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Anden pension,0
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Personer under uddannelse (ordinµr),2695
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Kursister,97
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Produktionsskoleelever,0
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",Udenlandske studerende,656
Mµnd,20-24 σr,"H60 Bacheloruddannelser, BACH",╪vrige uden for arbejdsstyrken,662
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Selvstµndige,3
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Medarbejdende µgtefµller,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtager med ledelsesarbejde,2
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere pσ h°jeste niveau,435
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere pσ mellemniveau,72
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere pσ grundniveau,105
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Andre l°nmodtagere,33
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere u.n.a.,63
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Arbejdsl°se,97
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",St°ttet beskµftigelse uden l°n,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Feriedagpenge,1
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Vejledning og opkvalificering,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Ledighedsydelse,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",B°rnepasningsorlov fra ledighed,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Barselsfravµr fra ledighed,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Sygefravµr fra ledighed,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Kontanthjµlp (passiv)/integrationsydelse,3
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Revalidering,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Ressourceforl°b,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Jobafklaringsforl°b,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",SU-modtagere,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",F°rtidspension,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Seniopension,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Tidlig pension,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Efterl°n,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Fleksydelse,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Folkepension,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Anden pension,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Personer under uddannelse (ordinµr),38
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Kursister,11
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Produktionsskoleelever,0
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",Udenlandske studerende,3
Mµnd,20-24 σr,"H70 Lange videregσende uddannelser, LVU",╪vrige uden for arbejdsstyrken,87
Mµnd,20-24 σr,H80 Ph.d. og forskeruddannelser,Selvstµndige,0
Mµnd,20-24 σr,H80 Ph.d. og forskeruddannelser,Medarbejdende µgtefµller,0
Mµnd,20-24 σr,H80 Ph.d. og forskeruddannelser,L°nmodtager med ledelsesarbejde,0
Mµnd,20-24 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere pσ h°jeste niveau,0
Mµnd,20-24 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere pσ mellemniveau,0
Mµnd,20-24 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere pσ grundniveau,3
Mµnd,20-24 σr,H80 Ph.d. og forskeruddannelser,Andre l°nmodtagere,3
Mµnd,20-24 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere u.n.a.,14
Mµnd,20-24 σr,H80 Ph.d. og forskeruddannelser,Arbejdsl°se,1
Mµnd,20-24 σr,H80 Ph.d. og forskeruddannelser,St°ttet beskµftigelse uden l°n,0
Mµnd,20-24 σr,H80 Ph.d. og forskeruddannelser,Feriedagpenge,0
Mµnd,20-24 σr,H80 Ph.d. og forskeruddannelser,Vejledning og opkvalificering,0
